userId itemId rate date
AFJ4CPS2BAPQQ3DJ7BGDZZWP6B6Q B0001WE6U2 3.0 2014-10-23
AF5Y4AMIY4HAS4HNZBP7AKBVC6JA B00P73B1E4 5.0 2015-12-30
AGDNPFBUNDLI7SMAMRT6FANQ5FLA B00MUTWEM6 5.0 2016-04-12
AE3BBKJ4QUEBYN5HA5XQTJD3VM7Q B00FB45SI4 5.0 2015-08-13
AHSGLGEILUCBBK3C7GWXWGOGH5NQ B00EZCCVTM 4.0 2015-01-13
AFNADSN5GYY6FSSTS4ZXOX3CNYZA B0010HA68I 5.0 2014-12-29
AEPBSK2HSOZEM2QTJM7AWFEG2WQA B00P736UEU 5.0 2015-11-02
AGVBKQTV73ZIIM4VCWXDAHLB4MJA B00S51XM5Q 5.0 2019-10-29
AHMT7QQ43AEQGS7TCHG3MSG7XPNQ B00X5OUC1U 5.0 2016-04-13
AFDQKBAPJTOSF4WTLEREF3KJ3ODA B00P73B1E4 5.0 2015-12-17
AHWBJBM6U27ZJX4WXQNZYQVSRRFQ B0000C73CQ 5.0 2017-02-26
AGYMTAA5COJC7DR7LB7AUAV6ZIXQ B000EBBJ6Y 3.0 2014-11-04
AGJPDCMSAXIKFXKAOJ2KCJKID6IA B0000TO0BQ 5.0 2013-09-15
AHC7YJ566D353Z2HYSSHRGT2L4GQ B00LM4IJ60 1.0 2017-10-07
AHJEG3CY36JN6T6CEESFEGDA6X2Q B0013441J8 5.0 2016-12-12
AFAGMRBIVZELWIRSAZK7JVJ5AX3A B00DW0EV2I 3.0 2015-07-26
AHTZ7XSWL4X2QUDEJT5XRFAJWLRQ B0046XAROG 5.0 2017-11-16
AF5PLPSZ3T2CUXLSTAAVICMQFEAQ B002GJ0ES6 5.0 2016-03-12
AFKWPLVVZ7O2FSSGRASTZAG7D5LA B008ABOJKS 5.0 2016-12-23
AFJZPO5XIEDWFPAXGTNUDCMB64DQ B00TGIVRYU 5.0 2015-10-30
AGXZIMIDR37H2LTCDFJ4NMU4CVJQ B00E07PZR2 5.0 2014-09-23
AEHYUPR64AXNUGPL26ZLC5TZFR4A B005LFT3MA 5.0 2016-04-01
AEQPW56OZ4Y4YADO6BX3CZAT2FXA B00I0WGGIK 5.0 2015-09-09
AH456CLDQGTVCURGCVSXLF422BGA B0123ZAQJE 5.0 2017-07-07
AELMATFLS3OFQHGAEH3HT64F7CGA B005B0A6ZS 5.0 2019-07-26
AH3YBNBYVBQK6TYVQKK6G4IMTWYQ B0166R73C8 5.0 2016-05-07
AGE26HHA5JT3DVXPOFWLGUTOMJPA B00UVN2C8O 5.0 2019-04-20
AHQYK4UJ5AVGDDHIDVBAGNLGAM4A B00B4OCWDE 4.0 2014-11-16
AFRPPLIOMFUYEYDJE72RAJJO3GUQ B00RVNFXWY 5.0 2015-02-27
AF5A3XUDM4KBA5CACG2EBRKAFPCQ B01H1J21FE 5.0 2017-02-22
AFV2LRJJOF667OAWRRM3DNWCNM2Q B00UVN2C8O 5.0 2017-09-12
AHCGAHTT3XX3GF63F2Y65I4ZAZPA B00P73B1E4 5.0 2016-04-29
AFRTJ2XCNM4MKCQHL3E47ZODMCDQ B00S51XHUQ 5.0 2019-09-14
AFW264KSW5OV6HJ6XSGMDYLSZWOA B00OTJZTZE 5.0 2019-01-13
AHG2EE4AWPFYPV6JJYET2YNCC7OA B00G925LB6 5.0 2019-09-13
AGPRMQNCA7U67S33OMO675FY5BAQ B005CQ2ZY6 5.0 2015-05-30
AEMUX6A5ATBY5WP63NJFAMG7Y4IA B002CQU14A 5.0 2016-05-03
AH5WN3QVTMWN56XYH6BZD4PMBROQ B00LLEN5FQ 5.0 2016-01-23
AHDEDD7VI3YEDOPVSXINWV73NDGQ B00TKFEEAS 1.0 2018-02-28
AH3T6IZPIP2AL6D5PJK3LNGMED3A B00S4QRBZY 4.0 2019-01-02
AGQZBGRO2Z5SXJCDRDI6HC3UAQLA B01G844L88 5.0 2017-07-02
AE36EHLDFR25GZKESWORE5UHLQ2A B014FED7V0 5.0 2017-10-25
AHLKDQ6DO3AGRVJNSKM4QMVBHFVA B00J2BSW9O 4.0 2015-11-04
AFTWLIWRYGK2Z3U2GOQDWAG4WIBQ B006GWO5NE 5.0 2015-08-13
AG2CH4HYBLWYZP72J5CYXZOX4FUQ B000KFRSG4 5.0 2011-09-05
AG4HDFBILRHQNKOWNGER6OBIP7HA B0045KGZOG 5.0 2012-09-20
AHLGDUPCKBRTDKN2TSQRS2EWPVAA B00TGIVRYU 5.0 2015-08-16
AHJBYA5YY5EHAEFZRPRQ3ZZW7HKQ B009ZM9R4O 5.0 2017-01-02
AFWOLJ2Q3VHF2MKP2IVLD5P4FCPA B00OTJZTZE 5.0 2019-12-25
AGSIJYUBB3SQRN57SK5BN6A762MA B01AHGIDE6 5.0 2020-08-21
AFK3HNGISBAILI7WZLJL7I57QMLA B001F7AJKI 3.0 2013-12-17
AFPFDJVUQENZHO2TGVYWT7I7VZNA B00S51XM5Q 2.0 2017-10-02
AHEQ5VMDLDKSJMFVHGJPAO7IZHYA B000Y9TZ9Y 5.0 2013-03-18
AFINJEKCXDNRKI7ZA6I3D724S5HQ B00N9OB9WC 5.0 2017-02-20
AG5SJUDN7IMCPZKXE33V7W5MTJNA B000BQ7GW8 2.0 2019-10-18
AFOHMVLMTK65J56DY2Y3SCVBZZVA B005QLUVHK 4.0 2015-07-05
AGQN6GAEPBTLHBXZY32CMIFSPDPQ B00OTJZTZE 3.0 2020-01-06
AGVABGL6HJPSMDXOIZDQ6FJGONYA B00F19Q7AC 5.0 2015-07-28
AFJHF237HPSVFD2TK3L6GVMZXL7A B00ECEVFFO 5.0 2018-07-02
AEEP46TKIWPPURHYOOKYMYBBI3KA B00S51XHUQ 5.0 2016-10-29
AERQDFQ2BEKQZMMESCBPOKGITISA B0123ZAUAO 5.0 2020-07-09
AH3IMJ5NHD72A22AZ2UDVESCU2WA B00137NMMW 4.0 2015-10-02
AHQSQEQQURYPRRI7QA4XTCYRHFJA B00RBGYPNE 1.0 2016-02-25
AHKEBMGRHMBMWUBHJ4MH3I7VMIDQ B00TGIVRYU 5.0 2018-03-15
AGAOXXMOIHWZ6ZINDG7U54WO5SVQ B01EF3Q8SU 5.0 2017-06-21
AEPJP35OMVGV3YGWNPCSQM6UXP5Q B001JYVFLY 5.0 2017-12-23
AEHVW4CYLMCDVVKZGYZHR2F4HZIQ B004UL34GW 5.0 2012-09-24
AFKYUZWDEHHOBC5OKKPQ44Q62ZQA B00A0VCHQE 5.0 2013-03-26
AFM7ZYUYZVORWJ27QFZ4W2WVDDFA B00WJSPWRM 3.0 2017-07-06
AEQMJZWP3R3S2USA3I2EFIYJGK2Q B0123ZAUAO 5.0 2016-04-15
AH5LGZSGKZXSLY565XVJQ5YVF4BA B00OTJZTZE 5.0 2019-04-14
AEQ5YSM2AW53KBQV5BAFHYNVVZIQ B00004ZCJJ 5.0 2015-12-27
AHU6JKS6D5JOSED5ML7BID2WNN6A B00UVN2C8O 5.0 2019-01-03
AGEOLWSJ7H3KJJUPE3ZLSKLNOZ2Q B00LBK389I 4.0 2016-07-29
AHE37UPRYZIILNO4Q5IGSYK2E32Q B00SOL9ZLC 5.0 2016-07-02
AGXBH2NBEV5QXQ6ONRMLAXRZYFLA B00K73NT3A 5.0 2016-01-03
AF2XWPLWHVL3FDRCJIMP2GIEXLTA B00OTJZNI2 5.0 2020-04-26
AER2KXNNLRUQ36GFOJAM3FB2NUQA B00M8ABHVQ 1.0 2016-11-30
AHB43LVBR2U3UK7FFFHJLAA2EK5A B0000AKGX3 5.0 2019-12-05
AG25MFKLQK7D736Y7EIAI6LDYXEA B0123ZAQJE 5.0 2020-01-21
AEHWOIIF3AT6PISFLQW2IXES2FGA B00OTJZTZE 5.0 2018-12-31
AEF5QKE5FXS342T2ACGBIKOTDSPA B00CB7SJNK 4.0 2013-12-12
AFHQ7JECXE2ODTNY7X7KHX3Q24AQ B00P0E394U 5.0 2018-01-09
AFWKX6KHULRJL6SALIWI7TZKIFJA B00542NV32 4.0 2014-08-28
AGDIZQPXCRCG5YVL76S65HE43YYA B00OJ5AV8I 5.0 2018-07-18
AEK74PYQT2DH2EQHNA2OGB755SFQ B001H1VB18 5.0 2017-09-24
AGZXG3MK2CBLUZMSZ72JQCG6AL4A B00RM1EC1S 5.0 2018-12-15
AH6ESY5VEDANB7O4ATDN47LF55FA B00S51XM5Q 5.0 2020-02-21
AGJRVRDZMO5GGYZ2PXURMLD3C6MA B00UVN2C8O 5.0 2015-12-06
AEKEYFIXY6UBF6TYITO7YVN4KBCQ B000EBBJ6Y 5.0 2020-08-08
AHQDMMVKB53AGEOQNR2XCS63HLFA B00FZHWFEW 5.0 2016-03-13
AHF7YIOX7SRAYX4B5HXXANEV3Z2A B0123ZAUAO 5.0 2020-03-22
AFXCZQBL5EVXI4K6XLWE5T7JPRQQ B007BJHETS 5.0 2014-09-26
AGXWJ5WSZX7YVKL7AOEZQ5GCEHZA B00K73NSU4 5.0 2015-09-26
AGMQ4GKQJPGKEV346UTJZFYXO4SA B00VTHAS00 5.0 2016-02-13
AHBKNQFRLC2IOBVFGMXWNDQ553DA B0001XFLTQ 2.0 2015-04-20
AHLSS22S6CCJB74ZNQHNEX4PVEBA B005LFT3QG 5.0 2016-03-03
